Date,Day,Month,Year,Company,Pipeline,Key Point,Latitude,Longitude,Direction Of Flow,Trade Type,Capacity (1000 m3/d),Throughput (1000 m3/d),Throughput (GJ/d)
2020-09-23,23,9,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,OSDA Kirby,53.31907,-111.35386,east & north,intracanada,39124.0,32456.103511523026,1226840.7127355703
2020-09-23,23,9,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,OSDA Liege,56.9473,-111.80979,east & north,intracanada,44097.0,32898.866765923696,1243577.1637519156
2020-09-23,23,9,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Saturn,55.99558,-121.1104,southeast,intracanada,53823.0,15663.8922972,592095.1288341599
2020-09-23,23,9,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Upstream of James River,51.9475,-114.74,southeast & east,intracanada,320300.0,259409.16728545225,9805666.523390094
2020-09-23,23,9,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,West Gate,49.6348,-114.588,west,intracanada,81400.0,68813.0700984,2601134.04971952
2020-09-23,23,9,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Willow Valley Interconnect,55.81011,-120.8597,west,intracanada,,,
2020-09-24,24,9,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Calgary,51.22022,-114.4925,west & south,intracanada,39560.0,11688.437634902622,441822.9425993191
2020-09-24,24,9,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,East Gate,50.6608,-110.028,east & southeast,intracanada,116200.0,84340.2429075,3188061.1819034996
2020-09-24,24,9,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Edmonton,51.80478,-113.59329,east & north,intracanada,53515.0,18777.6743345756,709796.0898469576
2020-09-24,24,9,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,North and East,53.6374,-112.018,east & north,intracanada,123664.0,96521.1230021333,3648498.4494806384
2020-09-24,24,9,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,OSDA Kirby,53.31907,-111.35386,east & north,intracanada,39124.0,32504.375212923023,1228665.3830484902
2020-09-24,24,9,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,OSDA Liege,56.9473,-111.80979,east & north,intracanada,44097.0,33813.5788577237,1278153.280821956
2020-09-24,24,9,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Saturn,55.99558,-121.1104,southeast,intracanada,53823.0,15392.047138000002,581819.3818164
2020-09-24,24,9,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Upstream of James River,51.9475,-114.74,southeast & east,intracanada,320300.0,262746.79076605226,9931828.690956775
2020-09-24,24,9,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,West Gate,49.6348,-114.588,west,intracanada,81400.0,68845.3690992,2602354.95194976
2020-09-24,24,9,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Willow Valley Interconnect,55.81011,-120.8597,west,intracanada,,,
2020-09-25,25,9,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Calgary,51.22022,-114.4925,west & south,intracanada,39560.0,12355.237634902609,467027.9825993186
2020-09-25,25,9,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,East Gate,50.6608,-110.028,east & southeast,intracanada,116200.0,91268.6551906,3449955.1662046798
2020-09-25,25,9,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Edmonton,51.80478,-113.59329,east & north,intracanada,53515.0,18439.774336175564,697023.4699074363
2020-09-25,25,9,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,North and East,53.6374,-112.018,east & north,intracanada,123664.0,96221.42679553328,3637169.932871158
2020-09-25,25,9,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,OSDA Kirby,53.31907,-111.35386,east & north,intracanada,39124.0,32092.55957292302,1213098.75185649
2020-09-25,25,9,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,OSDA Liege,56.9473,-111.80979,east & north,intracanada,44097.0,34130.435883323684,1290130.4763896351
2020-09-25,25,9,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Saturn,55.99558,-121.1104,southeast,intracanada,53823.0,16159.147481599999,610815.7748044799
2020-09-25,25,9,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Upstream of James River,51.9475,-114.74,southeast & east,intracanada,320300.0,260114.48024795225,9832327.353372594
2020-09-25,25,9,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,West Gate,49.6348,-114.588,west,intracanada,81400.0,68766.4011984,2599369.9652995197
2020-09-25,25,9,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Willow Valley Interconnect,55.81011,-120.8597,west,intracanada,,,
2020-09-26,26,9,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Calgary,51.22022,-114.4925,west & south,intracanada,39560.0,12729.337634902611,481168.96259931865
2020-09-26,26,9,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,East Gate,50.6608,-110.028,east & southeast,intracanada,116200.0,87231.78272749999,3297361.3870994993
2020-09-26,26,9,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Edmonton,51.80478,-113.59329,east & north,intracanada,53515.0,19959.474335375588,754468.1298771972
2020-09-26,26,9,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,North and East,53.6374,-112.018,east & north,intracanada,123664.0,94612.3023342333,3576345.0282340185
2020-09-26,26,9,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,OSDA Kirby,53.31907,-111.35386,east & north,intracanada,39124.0,31599.78248262302,1194471.77784315
2020-09-26,26,9,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,OSDA Liege,56.9473,-111.80979,east & north,intracanada,44097.0,33155.19503442369,1253266.3723012153
2020-09-26,26,9,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Saturn,55.99558,-121.1104,southeast,intracanada,53823.0,16014.331899699999,605341.7458086599
2020-09-26,26,9,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Upstream of James River,51.9475,-114.74,southeast & east,intracanada,320300.0,251855.54780565226,9520139.707053654
2020-09-26,26,9,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,West Gate,49.6348,-114.588,west,intracanada,81400.0,68405.7126992,2585735.94002976
2020-09-26,26,9,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Willow Valley Interconnect,55.81011,-120.8597,west,intracanada,,,
2020-09-27,27,9,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Calgary,51.22022,-114.4925,west & south,intracanada,39560.0,12385.437634902612,468169.54259931867
2020-09-27,27,9,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,East Gate,50.6608,-110.028,east & southeast,intracanada,116200.0,88872.5808496,3359383.5561148794
2020-09-27,27,9,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Edmonton,51.80478,-113.59329,east & north,intracanada,53515.0,20509.37433697554,775254.3499376753
2020-09-27,27,9,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,North and East,53.6374,-112.018,east & north,intracanada,123664.0,95559.07897903325,3612133.1854074565
2020-09-27,27,9,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,OSDA Kirby,53.31907,-111.35386,east & north,intracanada,39124.0,31514.983588923016,1191266.37966129
2020-09-27,27,9,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,OSDA Liege,56.9473,-111.80979,east & north,intracanada,44097.0,33228.9489052237,1256054.2686174556
2020-09-27,27,9,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Saturn,55.99558,-121.1104,southeast,intracanada,53823.0,15410.234350799998,582506.8584602398
2020-09-27,27,9,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Upstream of James River,51.9475,-114.74,southeast & east,intracanada,320300.0,260601.1822708522,9850724.689838212
2020-09-27,27,9,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,West Gate,49.6348,-114.588,west,intracanada,81400.0,58844.7687,2224332.25686
2020-09-27,27,9,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Willow Valley Interconnect,55.81011,-120.8597,west,intracanada,,,
2020-09-28,28,9,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Calgary,51.22022,-114.4925,west & south,intracanada,39560.0,11366.23763490262,429643.782599319
2020-09-28,28,9,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,East Gate,50.6608,-110.028,east & southeast,intracanada,116200.0,89369.5675432,3378169.6531329597
2020-09-28,28,9,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Edmonton,51.80478,-113.59329,east & north,intracanada,53515.0,20182.574334575605,762901.3098469578
2020-09-28,28,9,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,North and East,53.6374,-112.018,east & north,intracanada,123664.0,96019.98219593329,3629555.327006278
2020-09-28,28,9,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,OSDA Kirby,53.31907,-111.35386,east & north,intracanada,39124.0,30595.764399523025,1156519.8943019703
2020-09-28,28,9,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,OSDA Liege,56.9473,-111.80979,east & north,intracanada,44097.0,33234.253270323694,1256254.7736182355
2020-09-28,28,9,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Saturn,55.99558,-121.1104,southeast,intracanada,53823.0,15916.6774813,601650.40879314
2020-09-28,28,9,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Upstream of James River,51.9475,-114.74,southeast & east,intracanada,320300.0,262125.31243695223,9908336.810116794
2020-09-28,28,9,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,West Gate,49.6348,-114.588,west,intracanada,81400.0,63613.2583992,2404581.1674897596
2020-09-28,28,9,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Willow Valley Interconnect,55.81011,-120.8597,west,intracanada,,,
2020-09-29,29,9,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Calgary,51.22022,-114.4925,west & south,intracanada,39560.0,11741.637634902614,443833.90259931877
2020-09-29,29,9,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,East Gate,50.6608,-110.028,east & southeast,intracanada,116200.0,96050.176053,3630696.6548034
2020-09-29,29,9,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Edmonton,51.80478,-113.59329,east & north,intracanada,53515.0,23246.77433697559,878728.0699376774
2020-09-29,29,9,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,North and East,53.6374,-112.018,east & north,intracanada,123664.0,97778.1775837333,3696015.112665118
2020-09-29,29,9,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,OSDA Kirby,53.31907,-111.35386,east & north,intracanada,39124.0,30802.95383682302,1164351.6550319102
2020-09-29,29,9,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,OSDA Liege,56.9473,-111.80979,east & north,intracanada,44097.0,32582.960545923692,1231635.9086359155
2020-09-29,29,9,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Saturn,55.99558,-121.1104,southeast,intracanada,53823.0,15692.8166544,593188.46953632
2020-09-29,29,9,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Upstream of James River,51.9475,-114.74,southeast & east,intracanada,320300.0,260505.01862555218,9847089.704045871
2020-09-29,29,9,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,West Gate,49.6348,-114.588,west,intracanada,81400.0,68521.7024,2590120.3507199995
2020-09-29,29,9,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Willow Valley Interconnect,55.81011,-120.8597,west,intracanada,,,
2020-09-30,30,9,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Calgary,51.22022,-114.4925,west & south,intracanada,39560.0,13142.937634902606,496803.0425993185
2020-09-30,30,9,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,East Gate,50.6608,-110.028,east & southeast,intracanada,116200.0,94718.4329912,3580356.7670673598
2020-09-30,30,9,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Edmonton,51.80478,-113.59329,east & north,intracanada,53515.0,23687.174334575604,895375.1898469578
2020-09-30,30,9,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,North and East,53.6374,-112.018,east & north,intracanada,123664.0,97913.06237703332,3701113.757851859
2020-09-30,30,9,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,OSDA Kirby,53.31907,-111.35386,east & north,intracanada,39124.0,31013.828269123023,1172322.70857285
2020-09-30,30,9,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,OSDA Liege,56.9473,-111.80979,east & north,intracanada,44097.0,31274.554709123695,1182178.1680048755
2020-09-30,30,9,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Saturn,55.99558,-121.1104,southeast,intracanada,53823.0,15334.9058405,579659.4407709
2020-09-30,30,9,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Upstream of James River,51.9475,-114.74,southeast & east,intracanada,320300.0,263372.9903264523,9955499.034339895
2020-09-30,30,9,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,West Gate,49.6348,-114.588,west,intracanada,81400.0,68925.8020992,2605395.3193497597
2020-09-30,30,9,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Willow Valley Interconnect,55.81011,-120.8597,west,intracanada,,,
2020-10-01,1,10,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Calgary,51.22022,-114.4925,west & south,intracanada,39560.0,11830.007950243325,447174.30051919766
2020-10-01,1,10,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,East Gate,50.6608,-110.028,east & southeast,intracanada,116200.0,98091.87853270001,3707873.00853606
2020-10-01,1,10,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Edmonton,51.80478,-113.59329,east & north,intracanada,53515.0,24117.80904042494,911653.1817280627
2020-10-01,1,10,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,North and East,53.6374,-112.018,east & north,intracanada,123664.0,96788.16214534006,3658592.529093854
2020-10-01,1,10,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,OSDA Kirby,53.31907,-111.35386,east & north,intracanada,39124.0,31113.951959434147,1176107.3840666106
2020-10-01,1,10,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,OSDA Liege,56.9473,-111.80979,east & north,intracanada,44097.0,31535.321669399993,1192035.1591033197
2020-10-01,1,10,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Saturn,55.99558,-121.1104,southeast,intracanada,53823.0,18028.4281701,681474.5848297799
2020-10-01,1,10,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Upstream of James River,51.9475,-114.74,southeast & east,intracanada,320300.0,270333.86424332845,10218620.068397814
2020-10-01,1,10,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,West Gate,49.6348,-114.588,west,intracanada,81400.0,69999.1853976,2645969.20802928
2020-10-01,1,10,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Willow Valley Interconnect,55.81011,-120.8597,west,intracanada,,,
2020-10-02,2,10,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Calgary,51.22022,-114.4925,west & south,intracanada,39560.0,11362.10795024332,429487.6805191975
2020-10-02,2,10,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,East Gate,50.6608,-110.028,east & southeast,intracanada,116200.0,101154.414376,3823636.8634128
2020-10-02,2,10,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Edmonton,51.80478,-113.59329,east & north,intracanada,53515.0,23601.80903722492,892148.3816071019
2020-10-02,2,10,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,North and East,53.6374,-112.018,east & north,intracanada,123664.0,97425.43356334003,3682681.388694253
2020-10-02,2,10,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,OSDA Kirby,53.31907,-111.35386,east & north,intracanada,39124.0,31487.904274434142,1190242.7815736104
2020-10-02,2,10,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,OSDA Liege,56.9473,-111.80979,east & north,intracanada,44097.0,31540.9517934,1192247.9777905198
2020-10-02,2,10,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Saturn,55.99558,-121.1104,southeast,intracanada,53823.0,18440.820630500002,697063.0198329
2020-10-02,2,10,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Upstream of James River,51.9475,-114.74,southeast & east,intracanada,320300.0,267343.3543320284,10105578.793750674
2020-10-02,2,10,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,West Gate,49.6348,-114.588,west,intracanada,81400.0,70102.7378976,2649883.49252928
2020-10-02,2,10,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Willow Valley Interconnect,55.81011,-120.8597,west,intracanada,,,
2020-10-03,3,10,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Calgary,51.22022,-114.4925,west & south,intracanada,39560.0,10601.807950243332,400748.3405191979
2020-10-03,3,10,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,East Gate,50.6608,-110.028,east & southeast,intracanada,116200.0,104449.841875,3948204.022875
2020-10-03,3,10,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Edmonton,51.80478,-113.59329,east & north,intracanada,53515.0,22652.10903962494,856249.7216978226
2020-10-03,3,10,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,North and East,53.6374,-112.018,east & north,intracanada,123664.0,94855.26251964006,3585528.923242394
2020-10-03,3,10,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,OSDA Kirby,53.31907,-111.35386,east & north,intracanada,39124.0,31403.155701234144,1187039.2855066506
2020-10-03,3,10,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,OSDA Liege,56.9473,-111.80979,east & north,intracanada,44097.0,31350.9824656,1185067.1371996799
2020-10-03,3,10,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Saturn,55.99558,-121.1104,southeast,intracanada,53823.0,19074.3089773,721008.8793419399
2020-10-03,3,10,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Upstream of James River,51.9475,-114.74,southeast & east,intracanada,320300.0,273690.5004069285,10345500.915381895
2020-10-03,3,10,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,West Gate,49.6348,-114.588,west,intracanada,81400.0,70099.6584976,2649767.09120928
2020-10-03,3,10,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Willow Valley Interconnect,55.81011,-120.8597,west,intracanada,,,
2020-10-04,4,10,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Calgary,51.22022,-114.4925,west & south,intracanada,39560.0,11112.607950243326,420056.5805191977
2020-10-04,4,10,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,East Gate,50.6608,-110.028,east & southeast,intracanada,116200.0,105878.0926508,4002191.9022002397
2020-10-04,4,10,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Edmonton,51.80478,-113.59329,east & north,intracanada,53515.0,23382.50903882493,883858.8416675823
2020-10-04,4,10,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,North and East,53.6374,-112.018,east & north,intracanada,123664.0,96785.52035044006,3658492.669246634
2020-10-04,4,10,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,OSDA Kirby,53.31907,-111.35386,east & north,intracanada,39124.0,31273.721594634146,1182146.6762771707
2020-10-04,4,10,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,OSDA Liege,56.9473,-111.80979,east & north,intracanada,44097.0,31178.836247899995,1178560.0101706197
2020-10-04,4,10,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Saturn,55.99558,-121.1104,southeast,intracanada,53823.0,19142.9948482,723605.2052619599
2020-10-04,4,10,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Upstream of James River,51.9475,-114.74,southeast & east,intracanada,320300.0,274213.1931737284,10365258.701966934
2020-10-04,4,10,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,West Gate,49.6348,-114.588,west,intracanada,81400.0,70348.5048976,2659173.4851292796
2020-10-04,4,10,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Willow Valley Interconnect,55.81011,-120.8597,west,intracanada,,,
2020-10-05,5,10,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Calgary,51.22022,-114.4925,west & south,intracanada,39560.0,10829.807950243323,409366.7405191976
2020-10-05,5,10,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,East Gate,50.6608,-110.028,east & southeast,intracanada,116200.0,101764.40172240001,3846694.38510672
2020-10-05,5,10,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Edmonton,51.80478,-113.59329,east & north,intracanada,53515.0,23921.009040424924,904214.1417280621
2020-10-05,5,10,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,North and East,53.6374,-112.018,east & north,intracanada,123664.0,95666.91086384004,3616209.2306531533
2020-10-05,5,10,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,OSDA Kirby,53.31907,-111.35386,east & north,intracanada,39124.0,31314.961004334138,1183705.5259638303
2020-10-05,5,10,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,OSDA Liege,56.9473,-111.80979,east & north,intracanada,44097.0,30541.984315499998,1154487.0071259
2020-10-05,5,10,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Saturn,55.99558,-121.1104,southeast,intracanada,53823.0,19156.3241653,724109.0534483399
2020-10-05,5,10,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Upstream of James River,51.9475,-114.74,southeast & east,intracanada,320300.0,271349.6396636285,10257016.379285155
2020-10-05,5,10,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,West Gate,49.6348,-114.588,west,intracanada,81400.0,69542.8254976,2628718.80380928
2020-10-05,5,10,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Willow Valley Interconnect,55.81011,-120.8597,west,intracanada,,,
2020-10-06,6,10,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Calgary,51.22022,-114.4925,west & south,intracanada,39560.0,11589.607950243339,438087.1805191982
2020-10-06,6,10,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,East Gate,50.6608,-110.028,east & southeast,intracanada,116200.0,101366.0696987,3831637.4346108595
2020-10-06,6,10,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Edmonton,51.80478,-113.59329,east & north,intracanada,53515.0,24452.609040424904,924308.6217280613
2020-10-06,6,10,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,North and East,53.6374,-112.018,east & north,intracanada,123664.0,98173.81516084002,3710970.2130797524
2020-10-06,6,10,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,OSDA Kirby,53.31907,-111.35386,east & north,intracanada,39124.0,33142.448042434145,1252784.5360040106
2020-10-06,6,10,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,OSDA Liege,56.9473,-111.80979,east & north,intracanada,44097.0,30633.063300100006,1157929.7927437802
2020-10-06,6,10,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Saturn,55.99558,-121.1104,southeast,intracanada,53823.0,20093.300947900003,759526.7758306201
2020-10-06,6,10,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Upstream of James River,51.9475,-114.74,southeast & east,intracanada,320300.0,273749.5480436284,10347732.916049153
2020-10-06,6,10,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,West Gate,49.6348,-114.588,west,intracanada,81400.0,72240.5146976,2730691.45556928
2020-10-06,6,10,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Willow Valley Interconnect,55.81011,-120.8597,west,intracanada,,,
2020-10-07,7,10,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Calgary,51.22022,-114.4925,west & south,intracanada,39560.0,12334.107950243324,466229.28051919764
2020-10-07,7,10,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,East Gate,50.6608,-110.028,east & southeast,intracanada,116200.0,103308.8915785,3905076.1016673
2020-10-07,7,10,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Edmonton,51.80478,-113.59329,east & north,intracanada,53515.0,24512.7090372249,926580.4016071012
2020-10-07,7,10,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,North and East,53.6374,-112.018,east & north,intracanada,123664.0,101061.37386964003,3820119.932272393
2020-10-07,7,10,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,OSDA Kirby,53.31907,-111.35386,east & north,intracanada,39124.0,33738.41919133415,1275312.2454324306
2020-10-07,7,10,2020,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,OSDA Liege,56.9473,-111.80979,east & north,intracanada,44097.0,32105.702698400004,1213595.56199952
